parcelle_id,annee,variete,altitude,pente,ph_sol,pluie,temperature,age_arbre,fertilisation,traitement_pesticide,presence_ravageur,acces_formation,taille,main_oeuvre,rendement_kg_ha,age_producteur,experience_producteur,taille_menage,nb_enfants_plus_12,niveau_education,sexe,encadrement
PCF_0549,2020,Robusta,1098.6831856027493,19.60017472883542,6.045214896452018,1473.567270331528,21.77948328369845,8,143.32785774261632,1.486015004175982,0,1,1,22,797.5141424788078,30,6,11,0,Aucun,Femme,0
PCF_0549,2021,Arabica,1098.6831856027493,19.60017472883542,6.045214896452018,1669.40231863489,22.08696198839837,16,115.32895874516232,2.926596069788413,1,1,1,16,720.2582885385906,67,27,9,1,Secondaire,Homme,1
PCF_0549,2022,Arabica,1098.6831856027493,19.60017472883542,6.045214896452018,1328.9944706528818,22.54437411617281,11,141.47179385501414,1.5882381968668466,0,1,0,23,708.0608590730537,67,27,10,2,Primaire,Homme,0
PCF_0549,2023,Robusta,1098.6831856027493,19.60017472883542,6.045214896452018,1141.829703807212,23.168561181185996,18,72.40016549667865,2.727441312369049,1,1,0,50,820.0050828427525,37,19,5,4,Supérieur,Homme,0
PCF_0550,2019,Arabica,837.9906822451137,18.014728483340924,5.953220355300516,1011.5745680433096,18.36710519409157,6,104.21868716461998,1.396700439738521,0,0,1,23,593.2599791906728,69,14,7,2,Secondaire,Femme,1
PCF_0550,2020,Robusta,837.9906822451137,18.014728483340924,5.953220355300516,1420.793840458264,21.137479750450165,15,143.17179681842933,2.6180708200453324,0,0,1,57,910.6641752824996,57,7,3,0,Primaire,Homme,1
PCF_0550,2021,Robusta,837.9906822451137,18.014728483340924,5.953220355300516,1770.2128149792288,18.64495740972741,8,123.32927876493528,1.0432228683677902,0,0,1,40,766.624844066388,28,13,4,0,Primaire,Homme,0
PCF_0550,2022,Robusta,837.9906822451137,18.014728483340924,5.953220355300516,1280.3238730364014,21.42304210556685,10,114.07667347254522,2.6839658663829997,0,0,1,38,834.1285526397619,36,16,5,0,Primaire,Homme,0
PCF_0550,2023,Robusta,837.9906822451137,18.014728483340924,5.953220355300516,1220.7830968368437,20.415194085433267,19,52.92811682282599,2.7400451170156326,1,0,1,52,748.2907183045284,46,4,11,2,Secondaire,Homme,1
PCF_0551,2019,Arabica,478.46164530660616,20.5159025241084,6.174201419721771,1538.738942865099,21.898526932766817,9,185.92797105632349,2.6967915131440128,0,1,0,43,756.0248471924127,27,22,9,4,Secondaire,Femme,0
PCF_0551,2020,Robusta,478.46164530660616,20.5159025241084,6.174201419721771,1653.5655490724516,22.51777760697781,8,196.59268569176717,1.2295093020619818,0,0,1,18,929.4882292946324,49,1,3,2,Primaire,Femme,0
PCF_0551,2021,Robusta,478.46164530660616,20.5159025241084,6.174201419721771,1483.7613767878872,22.558943594756595,7,127.38948753981563,2.5817975103798743,0,0,1,37,794.5502493928749,40,12,11,1,Primaire,Homme,0
PCF_0551,2022,Arabica,478.46164530660616,20.5159025241084,6.174201419721771,1673.4242239904318,20.51872531212137,8,114.9017546399226,1.843578905161852,0,0,1,17,679.1633358199834,68,2,3,2,Aucun,Femme,1
PCF_0551,2023,Arabica,478.46164530660616,20.5159025241084,6.174201419721771,1551.5039565220502,22.34214218025345,10,52.764640178412606,2.755184566194313,0,0,0,47,667.2664595917785,65,13,5,0,Secondaire,Homme,1
PCF_0552,2019,Robusta,717.3494571305234,6.635879123823782,6.41735215593772,1517.3077791128826,20.472304685977267,17,165.26778092318523,2.229636935677461,0,0,1,54,980.0595716284284,41,16,3,0,Supérieur,Homme,0
PCF_0552,2020,Robusta,717.3494571305234,6.635879123823782,6.41735215593772,1288.316067011883,19.364435878642784,15,77.40209603337766,2.727041824465587,0,0,1,25,761.9362301789632,39,13,4,0,Supérieur,Homme,0
PCF_0552,2021,Robusta,717.3494571305234,6.635879123823782,6.41735215593772,1438.4159696313168,19.359648139117606,21,101.94458054211628,1.7954260933763944,0,0,1,44,767.7836936950135,35,25,4,0,Primaire,Femme,0
PCF_0552,2022,Arabica,717.3494571305234,6.635879123823782,6.41735215593772,1372.6146117611038,22.193440921724253,16,143.26405344280073,1.8278042189873205,0,0,1,57,779.4803391317325,43,32,5,0,Aucun,Homme,1
PCF_0552,2023,Robusta,717.3494571305234,6.635879123823782,6.41735215593772,787.3032679272048,22.578670324999887,20,96.81294379580372,2.8677099502508705,0,1,1,15,884.8082704987066,69,1,8,2,Primaire,Femme,0
PCF_0553,2019,Robusta,1108.7476609919618,19.70431078043898,6.270840451724835,1948.793648764324,22.896177815402066,17,187.50193178069864,1.690460008634535,1,1,1,49,941.5357074065796,44,5,4,0,Secondaire,Homme,0
PCF_0553,2020,Robusta,1108.7476609919618,19.70431078043898,6.270840451724835,1800.7170383919015,22.350983402587367,16,82.61780694536841,1.7953858813480432,1,1,1,36,822.7114747048362,30,21,4,0,Aucun,Homme,0
PCF_0553,2021,Robusta,1108.7476609919618,19.70431078043898,6.270840451724835,1782.7814297075206,24.514118245349472,9,99.81368841409449,2.1126988581100763,0,0,1,49,849.2895406734065,49,20,10,2,Primaire,Homme,0
PCF_0553,2022,Arabica,1108.7476609919618,19.70431078043898,6.270840451724835,2020.5791093374787,21.378802838033472,20,75.5505463801256,2.6715011061879803,0,1,1,55,692.4630244784773,47,6,4,1,Aucun,Homme,0
PCF_0553,2023,Arabica,1108.7476609919618,19.70431078043898,6.270840451724835,1456.5888245186388,20.701738069850585,12,94.5122004781845,1.4328083563185636,0,0,0,48,659.0056378349095,39,34,3,1,Primaire,Femme,0
PCF_0554,2019,Robusta,449.0229754687533,8.435628997022175,6.04815676146015,1529.008329819575,21.359218754556927,7,192.95607261155985,1.6147555634823347,0,0,0,32,778.0711845276933,60,13,4,1,Primaire,Homme,1
PCF_0554,2020,Arabica,449.0229754687533,8.435628997022175,6.04815676146015,1216.220094838391,19.31309050526933,11,187.16677398716743,1.6684810148550655,1,1,1,28,612.9136924244696,41,32,9,1,Aucun,Homme,0
PCF_0554,2021,Robusta,449.0229754687533,8.435628997022175,6.04815676146015,1377.5084989768395,23.75236220153946,21,192.25696579808192,1.8312041383522448,0,1,1,20,903.217567271613,45,14,8,4,Primaire,Homme,0
PCF_0554,2022,Arabica,449.0229754687533,8.435628997022175,6.04815676146015,1471.5029610487582,21.570683498913525,21,90.3712352876594,2.133318371969156,0,0,1,15,677.7246889976998,57,9,5,2,Aucun,Homme,0
PCF_0554,2023,Robusta,449.0229754687533,8.435628997022175,6.04815676146015,1387.5636784130018,21.406059824915456,12,148.5789092893805,1.5863023355243568,0,1,1,41,944.3957061431776,50,8,6,3,Aucun,Homme,0
PCF_0555,2019,Arabica,568.4454030232828,20.572827011530677,5.954653425663213,943.5528367569256,22.30732509573613,14,90.9783325581293,2.9662846286825237,0,1,1,37,706.2627805864606,41,11,6,0,Primaire,Homme,0
PCF_0555,2020,Arabica,568.4454030232828,20.572827011530677,5.954653425663213,1773.761245926058,23.30065501095272,10,61.68317556055308,2.4742577640447205,0,0,1,42,687.0425690889725,39,16,10,0,Aucun,Homme,1
PCF_0555,2021,Robusta,568.4454030232828,20.572827011530677,5.954653425663213,1433.3393148681628,24.202790385030976,19,120.70873412948312,2.9140006395259803,0,0,1,37,878.3845520698162,31,13,3,2,Primaire,Homme,0
PCF_0555,2022,Robusta,568.4454030232828,20.572827011530677,5.954653425663213,1773.73065152033,22.09392136906101,8,56.91661678481025,2.1468266156777256,0,0,1,30,798.4257152976962,26,14,8,4,Supérieur,Homme,1
PCF_0555,2023,Arabica,568.4454030232828,20.572827011530677,5.954653425663213,1095.51810821832,20.672082142722687,17,102.61396586105826,2.4780958350227262,0,0,1,52,655.2484995414077,54,4,11,4,Secondaire,Homme,1
PCF_0556,2019,Arabica,990.3128852628624,23.70554248127763,5.904919339925954,1597.864066923743,20.66660534314304,8,79.26806910571928,1.7649603176448534,0,0,1,49,569.3517567893665,44,20,3,0,Supérieur,Femme,0
PCF_0556,2020,Arabica,990.3128852628624,23.70554248127763,5.904919339925954,1438.2060327055246,20.839901986472714,9,164.36177637360942,1.954720897171864,0,0,1,41,630.5167495044722,40,33,11,0,Secondaire,Homme,1
PCF_0556,2021,Arabica,990.3128852628624,23.70554248127763,5.904919339925954,1614.9348294985402,24.35157859532445,21,68.03169852315682,1.641804426157742,1,1,1,48,704.9431653750011,44,34,8,0,Secondaire,Homme,0
PCF_0556,2022,Robusta,990.3128852628624,23.70554248127763,5.904919339925954,1180.8490643931968,20.10268754172657,8,117.6255111374312,1.3433026221982929,0,0,1,20,795.9333957240167,40,23,4,2,Primaire,Homme,0
PCF_0556,2023,Arabica,990.3128852628624,23.70554248127763,5.904919339925954,1758.1539156315534,23.022597866561025,10,116.1879005586514,2.632421352240108,0,1,1,32,706.0098491046049,41,9,7,0,Primaire,Homme,0
PCF_0557,2019,Arabica,1240.391182828654,10.84906623109206,5.90203060186585,1953.31185704947,22.94662602411562,8,67.91937568239118,2.498190069711891,0,1,1,59,728.8668807135567,66,17,6,1,Supérieur,Homme,0
PCF_0557,2020,Arabica,1240.391182828654,10.84906623109206,5.90203060186585,1283.9760188910648,23.165206843313047,6,91.86563135418857,1.1450410709561245,0,0,1,54,634.2469558860458,27,23,3,1,Primaire,Homme,0
PCF_0557,2021,Robusta,1240.391182828654,10.84906623109206,5.90203060186585,1866.957093807592,21.92021751341113,20,135.98602059565866,2.2656725967365787,0,1,1,42,908.3188215263536,52,20,10,1,Primaire,Homme,1
PCF_0557,2022,Robusta,1240.391182828654,10.84906623109206,5.90203060186585,1442.1694527992845,20.451825797203547,14,152.20047669995012,2.180767436111542,1,0,1,52,693.4944843165622,35,3,7,2,Secondaire,Homme,1
PCF_0557,2023,Arabica,1240.391182828654,10.84906623109206,5.90203060186585,1392.8336456193006,25.099851607081938,16,50.68699358054314,2.6772136607632637,0,1,0,41,566.1600849943657,35,30,3,1,Aucun,Homme,0
PCF_0558,2019,Arabica,1286.733539646765,13.93447801876654,6.204788320018195,1166.3172793132117,23.237424813343768,5,97.47764715342822,2.551168917388269,0,0,1,21,623.1053159085184,52,1,8,2,Aucun,Homme,1
PCF_0558,2020,Robusta,1286.733539646765,13.93447801876654,6.204788320018195,1496.972798199877,20.96808337522811,10,103.7407041738472,2.987034795853256,0,0,1,44,874.7907328872366,61,18,5,2,Primaire,Femme,0
PCF_0558,2021,Arabica,1286.733539646765,13.93447801876654,6.204788320018195,1498.829783613656,19.557808133682528,16,193.51356261404013,2.66881220239526,0,0,0,49,638.062590383755,48,33,3,0,Aucun,Homme,0
PCF_0558,2022,Robusta,1286.733539646765,13.93447801876654,6.204788320018195,1497.7357083913198,24.30320500232289,22,112.88868346931818,2.8773554221927937,0,1,1,32,874.6695509960919,54,14,8,0,Supérieur,Femme,1
PCF_0558,2023,Arabica,1286.733539646765,13.93447801876654,6.204788320018195,1709.300523231227,21.475466662372256,21,187.0413244483467,1.2087944325723832,0,1,1,31,738.4543643590905,34,1,11,4,Primaire,Femme,0
PCF_0559,2019,Arabica,1083.767028438929,9.533835366413555,6.438112191456098,1832.497496439879,20.54535831854093,13,126.41164174873734,2.7153097010028797,0,0,1,59,687.8777219498035,67,3,6,1,Primaire,Homme,0
PCF_0559,2020,Arabica,1083.767028438929,9.533835366413555,6.438112191456098,1870.5112370423496,24.251758534575355,17,68.34353621159404,2.985211627021036,1,0,1,39,630.8257168179714,46,3,5,1,Primaire,Femme,1
PCF_0559,2021,Robusta,1083.767028438929,9.533835366413555,6.438112191456098,1570.742043425285,20.191448872458807,21,146.3737945065625,1.13117361347393,0,1,0,38,906.7779552416232,38,3,9,0,Secondaire,Homme,0
PCF_0559,2022,Robusta,1083.767028438929,9.533835366413555,6.438112191456098,1030.2089886058384,20.895644745175662,9,121.60004793970909,2.529525184519253,0,1,1,56,863.6631472954231,66,34,9,2,Secondaire,Femme,1
PCF_0559,2023,Arabica,1083.767028438929,9.533835366413555,6.438112191456098,1434.2141331399994,21.93831119554296,9,75.12003415343163,2.724153778122216,0,0,1,37,626.3071716767197,50,25,9,1,Primaire,Homme,1
PCF_0560,2019,Arabica,748.9215833785861,12.581567372898462,6.330417802972425,1245.7273637783549,25.3379148629998,13,190.10803571074865,2.2522680238956188,0,1,1,22,620.9398707113006,52,6,3,2,Primaire,Homme,0
PCF_0560,2020,Arabica,748.9215833785861,12.581567372898462,6.330417802972425,1692.9634073439297,23.93220439768129,17,107.07653985611384,2.5967186583342645,0,0,0,51,641.5576794655948,39,8,5,0,Primaire,Homme,0
PCF_0560,2021,Arabica,748.9215833785861,12.581567372898462,6.330417802972425,1687.586505788987,21.560219323827983,21,58.46868045115569,2.429762408592632,0,1,0,39,596.0001547338835,42,30,11,3,Supérieur,Homme,1
PCF_0560,2022,Robusta,748.9215833785861,12.581567372898462,6.330417802972425,1786.5129914713116,22.112955777149,15,155.25900908232404,1.2972102685021183,0,1,0,43,832.176158023259,53,8,10,1,Aucun,Homme,1
PCF_0560,2023,Arabica,748.9215833785861,12.581567372898462,6.330417802972425,1657.9265413144904,23.05270269859868,23,130.1004998080631,2.9245322698425533,1,0,1,55,737.7921166971093,34,34,7,4,Aucun,Homme,0
PCF_0561,2019,Robusta,1250.660610374831,11.24216303696624,5.580951862760841,1808.292322354613,22.30243669548449,7,184.39719656010075,2.307790706182346,1,1,1,46,843.6010478514917,53,15,4,1,Primaire,Homme,0
PCF_0561,2020,Arabica,1250.660610374831,11.24216303696624,5.580951862760841,1413.6502114148402,22.46613792638091,14,149.05326695724816,2.028849623895342,0,0,1,59,682.496381058626,41,27,11,1,Primaire,Femme,0
PCF_0561,2021,Arabica,1250.660610374831,11.24216303696624,5.580951862760841,1405.056563840175,21.282057806828487,18,80.81893777770642,2.614334990154963,0,0,1,17,655.241017177686,28,26,11,1,Secondaire,Homme,0
PCF_0561,2022,Robusta,1250.660610374831,11.24216303696624,5.580951862760841,1166.1366359052208,21.089899609186634,20,52.81028752949337,1.6666286794730614,1,1,1,44,887.8063297790162,35,5,3,0,Supérieur,Homme,1
PCF_0561,2023,Robusta,1250.660610374831,11.24216303696624,5.580951862760841,1932.3594234762388,20.57853708505993,15,64.49019595413063,2.6276539628104603,0,0,1,24,824.1230006642747,58,25,9,4,Supérieur,Homme,1
PCF_0562,2019,Robusta,566.9195388736649,6.714666291409895,6.186520897652187,1769.0949158840708,20.74408863281921,19,183.25973048251169,1.7149567985389786,0,0,0,43,898.9959922620329,31,7,5,3,Primaire,Femme,0
PCF_0562,2020,Arabica,566.9195388736649,6.714666291409895,6.186520897652187,1534.886379744711,22.445357831642728,6,106.79257201779174,2.4532811471121407,1,0,1,17,660.8524472267578,48,9,9,1,Primaire,Femme,0
PCF_0562,2021,Robusta,566.9195388736649,6.714666291409895,6.186520897652187,1498.0087779052274,22.952335695905028,10,147.4876210703689,1.3327707763802283,0,1,1,16,915.5804269182188,29,10,11,0,Secondaire,Homme,1
PCF_0562,2022,Robusta,566.9195388736649,6.714666291409895,6.186520897652187,1474.283116991133,24.308430866881505,15,68.04477840682094,2.726716261327721,0,1,1,25,861.662252684422,67,21,4,1,Secondaire,Homme,1
PCF_0562,2023,Robusta,566.9195388736649,6.714666291409895,6.186520897652187,1363.762024608675,21.973467544382345,23,191.33901671723285,2.8200309941480937,0,1,1,23,973.2037076848684,57,32,9,2,Primaire,Homme,0
PCF_0563,2019,Robusta,1005.4311095207722,10.461313594633932,5.569983070051202,1599.1900096687682,23.96510669907481,12,195.2506374850704,1.3860018157393414,0,1,1,31,967.7746931864536,52,12,7,4,Supérieur,Homme,1
PCF_0563,2020,Robusta,1005.4311095207722,10.461313594633932,5.569983070051202,1298.6289391300886,22.12051674294005,12,176.55151182381894,1.2351416729808549,0,1,0,58,865.7321591068638,62,33,4,3,Secondaire,Homme,0
PCF_0563,2021,Arabica,1005.4311095207722,10.461313594633932,5.569983070051202,1556.0653292304514,19.30019216090823,17,156.98265733550082,1.374616038994994,0,0,1,50,615.7892449231157,45,7,7,1,Aucun,Femme,1
PCF_0563,2022,Robusta,1005.4311095207722,10.461313594633932,5.569983070051202,1372.978126669688,21.06881634869093,22,178.49078197099945,2.294833455519954,0,1,1,24,822.7455585777668,60,5,10,2,Secondaire,Homme,0
PCF_0563,2023,Robusta,1005.4311095207722,10.461313594633932,5.569983070051202,1657.5181307042496,21.584738405305234,13,121.22727522126912,1.0970707318778228,0,0,1,29,851.308005188747,57,15,8,0,Primaire,Homme,1
PCF_0564,2019,Arabica,1036.1133352946945,21.98684592035104,5.742168327224687,1222.9664059389788,21.30191859178931,5,102.7794436478212,1.718592575050861,0,0,1,57,675.6642678233987,42,29,8,1,Supérieur,Homme,1
PCF_0564,2020,Arabica,1036.1133352946945,21.98684592035104,5.742168327224687,1744.1466412117716,25.06914283031168,15,172.1688736344202,1.4102559623296105,0,0,0,47,610.3746030230637,59,30,6,1,Secondaire,Homme,1
PCF_0564,2021,Arabica,1036.1133352946945,21.98684592035104,5.742168327224687,1266.0656556624665,20.799397098754607,16,113.19824622633536,2.0268449568642968,0,0,1,26,669.3628081327779,49,7,7,4,Secondaire,Homme,0
PCF_0564,2022,Robusta,1036.1133352946945,21.98684592035104,5.742168327224687,1464.9001435544803,19.228864006131957,21,155.9838777964061,2.610681241202232,0,0,0,44,868.3106449051678,40,2,6,1,Aucun,Homme,1
PCF_0564,2023,Arabica,1036.1133352946945,21.98684592035104,5.742168327224687,1763.6874673939908,21.798009462441986,9,73.88133669453947,1.1496305305197836,0,0,1,30,674.8719050125434,27,15,6,3,Secondaire,Femme,1
PCF_0565,2019,Arabica,1223.5327161613443,21.532228942431704,6.231264762786428,1689.0150833917703,23.51052013846816,17,84.9144029358954,1.3578122038466525,0,0,1,50,706.8511567257199,49,1,4,3,Supérieur,Homme,1
PCF_0565,2020,Arabica,1223.5327161613443,21.532228942431704,6.231264762786428,1507.753502117696,19.816403389668903,14,182.8768809384358,1.7728654862393969,0,0,1,56,657.7154082825351,59,18,4,0,Secondaire,Homme,0
PCF_0565,2021,Robusta,1223.5327161613443,21.532228942431704,6.231264762786428,1724.7450364456367,20.904362781755413,12,78.4334642648619,2.1748069348005243,0,0,1,46,764.8977214264969,56,25,11,3,Primaire,Femme,0
PCF_0565,2022,Arabica,1223.5327161613443,21.532228942431704,6.231264762786428,1358.3737789547874,22.04405499376338,11,84.14022146602821,2.8014115268579944,0,1,1,51,762.7972856806052,32,3,11,0,Secondaire,Homme,1
PCF_0565,2023,Robusta,1223.5327161613443,21.532228942431704,6.231264762786428,1641.200386949122,20.328463632442464,21,103.7011771985254,2.230964293038069,0,1,1,43,816.543747694214,35,8,4,2,Aucun,Homme,0
PCF_0566,2019,Robusta,729.1348136596451,12.290310052028367,5.821841278766336,1624.8283620378625,23.101762486400137,5,78.17162025978729,2.6359003275150075,0,1,0,46,869.948115581733,65,10,11,3,Primaire,Homme,1
PCF_0566,2020,Arabica,729.1348136596451,12.290310052028367,5.821841278766336,1590.3002479984325,19.047264637194463,8,72.15864667355399,2.3072081289693127,0,0,1,29,671.2250297263877,49,29,11,3,Supérieur,Femme,0
PCF_0566,2021,Robusta,729.1348136596451,12.290310052028367,5.821841278766336,1375.9098865149526,22.259204547411443,11,150.70760556171064,2.642629480692086,1,0,0,23,802.9149201283662,58,10,9,3,Primaire,Homme,0
PCF_0566,2022,Arabica,729.1348136596451,12.290310052028367,5.821841278766336,1672.2822921177017,19.937477935073105,15,53.025892217301305,1.465158815409181,0,0,1,15,649.1371340745887,26,14,3,0,Primaire,Homme,0
PCF_0566,2023,Robusta,729.1348136596451,12.290310052028367,5.821841278766336,1561.259868158082,24.04696834496547,19,192.5060155126434,1.8458428009046932,0,0,1,19,910.809070568362,53,13,5,2,Aucun,Homme,1
PCF_0567,2019,Arabica,552.9171107502049,24.39333515158592,6.212039486879632,1304.7410576610146,22.31361503646381,8,111.53042317299564,1.869915508060421,0,0,1,41,761.7760113382394,62,20,4,2,Primaire,Femme,0
PCF_0567,2020,Arabica,552.9171107502049,24.39333515158592,6.212039486879632,1615.4165301897972,22.13746314106545,20,140.26096934169664,1.1513128463272018,0,1,1,33,688.2293579170102,35,1,6,3,Primaire,Femme,0
PCF_0567,2021,Arabica,552.9171107502049,24.39333515158592,6.212039486879632,2296.7087518774238,21.52102137564541,18,70.62633241541256,1.457908831262669,0,0,1,53,811.1642138178001,40,5,3,2,Aucun,Femme,1
PCF_0567,2022,Robusta,552.9171107502049,24.39333515158592,6.212039486879632,1669.73106823399,20.96230248687659,16,170.52608394724524,1.08235660354371,0,0,0,15,758.006688179483,63,33,8,0,Supérieur,Homme,0
PCF_0567,2023,Robusta,552.9171107502049,24.39333515158592,6.212039486879632,1358.5977063292034,23.33463547554249,13,119.07630349951924,1.563564836140128,0,1,0,26,891.4417723521907,59,2,3,2,Primaire,Homme,0
PCF_0568,2019,Arabica,1162.3913624899037,23.65962382196322,6.220420422419659,1631.6034921150683,22.05328549978433,15,107.1424004882661,1.4601957370640166,0,0,0,45,684.288863754559,49,5,10,1,Primaire,Homme,0
PCF_0568,2020,Robusta,1162.3913624899037,23.65962382196322,6.220420422419659,1965.690526246024,21.786991837426168,20,142.6513056952612,1.843476262199785,0,1,0,15,841.1827099305526,38,27,5,2,Secondaire,Homme,0
PCF_0568,2021,Arabica,1162.3913624899037,23.65962382196322,6.220420422419659,1405.7903693950375,23.680037651711565,11,170.82570068991657,2.043525750886876,0,1,0,17,587.6538163635663,62,31,8,0,Primaire,Homme,0
PCF_0568,2022,Arabica,1162.3913624899037,23.65962382196322,6.220420422419659,1948.992357126352,22.71882119026977,21,95.9047073578962,2.66166804733738,0,1,0,51,697.4975971186714,66,5,7,4,Secondaire,Homme,1
PCF_0568,2023,Arabica,1162.3913624899037,23.65962382196322,6.220420422419659,1526.8593406755488,23.21138517555607,12,139.7159187797294,1.7222250599624416,0,0,1,55,690.5660865892612,48,24,6,3,Aucun,Femme,0
PCF_0569,2019,Arabica,729.7333988200065,16.955611997930816,5.763351848129588,1397.491161681048,22.043671843348992,12,95.20281516071044,2.511416996003277,0,0,1,56,679.1381813530418,42,11,4,1,Primaire,Homme,0
PCF_0569,2020,Robusta,729.7333988200065,16.955611997930816,5.763351848129588,1275.204447270816,21.391298213585063,16,178.28903064028822,2.250621298038177,1,0,1,25,872.1092455174638,53,3,3,2,Primaire,Homme,1
PCF_0569,2021,Arabica,729.7333988200065,16.955611997930816,5.763351848129588,1499.259292076409,20.631708211776324,14,135.04922511472353,2.75849408964634,0,0,1,54,615.297715738505,54,12,3,2,Aucun,Homme,0
PCF_0569,2022,Arabica,729.7333988200065,16.955611997930816,5.763351848129588,1553.6358088682334,22.55535826524548,20,178.8205264922802,1.7268816825085471,0,0,1,54,697.9837603935964,37,14,8,1,Secondaire,Homme,0
PCF_0569,2023,Robusta,729.7333988200065,16.955611997930816,5.763351848129588,1755.9674875597482,22.3235597862912,11,99.95091178543512,2.6156151977599125,0,1,1,48,889.2829720112383,36,5,8,0,Secondaire,Homme,1
PCF_0570,2019,Arabica,1326.429439796687,16.238246500450188,6.121850358119848,1644.1655511945137,21.113222146131488,6,110.27777788698656,1.124225331014833,0,1,0,22,762.8164339985905,35,16,10,2,Primaire,Femme,0
PCF_0570,2020,Arabica,1326.429439796687,16.238246500450188,6.121850358119848,1420.6908234332857,23.47467222770312,18,86.1630252767205,2.9602368763666203,0,0,1,54,592.9581841114501,44,29,5,0,Primaire,Femme,1
PCF_0570,2021,Robusta,1326.429439796687,16.238246500450188,6.121850358119848,1749.8826907037485,25.96920123685816,16,163.7748395034204,1.073837323605341,0,1,1,50,890.6916741132299,40,19,10,3,Primaire,Homme,1
PCF_0570,2022,Arabica,1326.429439796687,16.238246500450188,6.121850358119848,1883.8066742007045,24.004107660408906,12,112.35780445535964,2.937923397478423,1,0,1,51,713.7952114934536,64,27,3,2,Secondaire,Homme,0
PCF_0570,2023,Arabica,1326.429439796687,16.238246500450188,6.121850358119848,1644.89117288766,22.09047359196815,11,125.9257020364198,2.871436328698049,0,0,1,48,582.5887678920573,51,12,11,4,Primaire,Homme,0
PCF_0571,2019,Robusta,1267.7917030149144,24.106210654650187,6.431661249929974,1746.8384364586789,20.255217603509998,5,93.34384541092416,1.2778774506729096,1,0,1,20,846.3516564977588,54,5,5,0,Supérieur,Homme,0
PCF_0571,2020,Robusta,1267.7917030149144,24.106210654650187,6.431661249929974,1574.9590323986026,21.32422065102076,17,169.7515515609811,1.355354350183691,0,0,1,39,865.5504337939014,46,1,4,2,Supérieur,Femme,1
PCF_0571,2021,Arabica,1267.7917030149144,24.106210654650187,6.431661249929974,1444.3835316422023,22.08459163278844,18,189.933116972069,1.9706941782611604,0,1,1,38,752.487490779168,60,4,3,1,Primaire,Homme,0
PCF_0571,2022,Arabica,1267.7917030149144,24.106210654650187,6.431661249929974,1100.2873006962348,21.206720597604424,9,96.7589585530729,2.877798219298389,0,0,1,21,638.055720909709,51,25,6,1,Primaire,Homme,0
PCF_0571,2023,Robusta,1267.7917030149144,24.106210654650187,6.431661249929974,1497.5536234785757,19.64997048501615,21,155.4582769724203,2.121051976819039,1,0,1,37,740.5658084157764,29,5,4,0,Primaire,Homme,1
PCF_0572,2019,Robusta,570.7955715425212,13.55335645997998,6.094411114514989,1546.5977882033278,22.977510086792154,7,95.9156846926666,2.6913016698904384,0,1,0,46,918.3344233362247,49,17,4,3,Primaire,Femme,1
PCF_0572,2020,Arabica,570.7955715425212,13.55335645997998,6.094411114514989,1225.3988819316678,23.70394758853771,15,81.3422512908813,1.868429122643532,1,1,1,28,583.0131168878119,48,6,9,4,Primaire,Homme,0
PCF_0572,2021,Robusta,570.7955715425212,13.55335645997998,6.094411114514989,1693.5806203291872,20.290092782159974,18,153.62693917232957,2.723773504129869,0,1,1,55,954.8009769115,30,17,11,2,Supérieur,Homme,0
PCF_0572,2022,Robusta,570.7955715425212,13.55335645997998,6.094411114514989,1698.3844928794213,23.72862081109656,8,130.4017701327657,2.9569869135058715,0,0,0,39,801.4422280027627,38,6,6,4,Secondaire,Femme,0
PCF_0572,2023,Arabica,570.7955715425212,13.55335645997998,6.094411114514989,1469.4134153113612,19.95212962628528,15,142.1298012509865,2.184451997100569,0,1,1,20,690.8664782257645,58,4,5,4,Primaire,Homme,0
PCF_0573,2019,Robusta,533.0428645592872,23.80151543184236,6.224924875651235,1294.756287361501,21.26095719999145,13,79.83621681071415,2.0910660661981737,0,0,1,58,861.1680256622901,63,4,6,3,Secondaire,Homme,1
PCF_0573,2020,Arabica,533.0428645592872,23.80151543184236,6.224924875651235,1418.9877304577328,20.871268314354253,10,183.8465524432681,2.680910997195679,0,0,1,28,730.3028232239876,60,20,7,2,Secondaire,Femme,0
PCF_0573,2021,Arabica,533.0428645592872,23.80151543184236,6.224924875651235,935.742798886392,21.6317669929314,16,67.17472353414362,1.43386692441707,0,0,0,42,561.1998711991446,54,15,5,2,Supérieur,Homme,0
PCF_0573,2022,Robusta,533.0428645592872,23.80151543184236,6.224924875651235,1592.602607043124,22.56188623420674,14,126.02237733050907,1.365862798836174,0,0,1,52,896.3751648637643,60,34,8,2,Primaire,Femme,0
PCF_0573,2023,Arabica,533.0428645592872,23.80151543184236,6.224924875651235,2081.065994120483,25.40800505508732,23,95.01358961531452,2.54894343678054,0,0,1,53,653.7800059627451,47,33,4,2,Primaire,Homme,0
PCF_0574,2019,Robusta,1162.7868881565569,17.882883339010043,5.970898350890987,1038.4199241246815,22.619266553908947,12,122.67757838816388,1.4084447430015732,0,1,1,59,772.185654465065,38,14,7,4,Primaire,Homme,0
PCF_0574,2020,Arabica,1162.7868881565569,17.882883339010043,5.970898350890987,1250.7846223102094,18.415731509592284,11,116.87674251214392,2.140522824802089,0,0,1,49,503.1213166287996,53,7,11,0,Supérieur,Homme,0
